cb_read,cb_write,ds_read,ds_write,cb_nodes,cb_config_list,POSIX_BYTES_READ_PERC,POSIX_UNIQUE_BYTES_PERC,POSIX_SHARED_BYTES_PERC,POSIX_READ_ONLY_BYTES_PERC,POSIX_READ_WRITE_BYTES_PERC,POSIX_WRITE_ONLY_BYTES_PERC,POSIX_UNIQUE_FILES_PERC,POSIX_SHARED_FILES_PERC,POSIX_READ_ONLY_FILES_PERC,POSIX_READ_WRITE_FILES_PERC,POSIX_WRITE_ONLY_FILES_PERC,POSIX_READS_PERC,POSIX_WRITES_PERC,POSIX_RW_SWITCHES_PERC,POSIX_SEQ_READS_PERC,POSIX_SEQ_WRITES_PERC,POSIX_CONSEC_READS_PERC,POSIX_CONSEC_WRITES_PERC,POSIX_FILE_NOT_ALIGNED_PERC,POSIX_MEM_NOT_ALIGNED_PERC,POSIX_SIZE_READ_0_100_PERC,POSIX_SIZE_READ_100_1K_PERC,POSIX_SIZE_READ_1K_10K_PERC,POSIX_SIZE_READ_10K_100K_PERC,POSIX_SIZE_READ_100K_1M_PERC,POSIX_SIZE_READ_1M_4M_PERC,POSIX_SIZE_READ_4M_10M_PERC,POSIX_SIZE_READ_10M_100M_PERC,POSIX_SIZE_READ_100M_1G_PERC,POSIX_SIZE_READ_1G_PLUS_PERC,POSIX_SIZE_WRITE_0_100_PERC,POSIX_SIZE_WRITE_100_1K_PERC,POSIX_SIZE_WRITE_1K_10K_PERC,POSIX_SIZE_WRITE_10K_100K_PERC,POSIX_SIZE_WRITE_100K_1M_PERC,POSIX_SIZE_WRITE_1M_4M_PERC,POSIX_SIZE_WRITE_4M_10M_PERC,POSIX_SIZE_WRITE_10M_100M_PERC,POSIX_SIZE_WRITE_100M_1G_PERC,POSIX_SIZE_WRITE_1G_PLUS_PERC,POSIX_ACCESS1_COUNT_PERC,POSIX_ACCESS2_COUNT_PERC,POSIX_ACCESS3_COUNT_PERC,POSIX_ACCESS4_COUNT_PERC,POSIX_OPENS_LOG10,POSIX_SEEKS_LOG10,POSIX_STATS_LOG10,POSIX_MMAPS_LOG10,POSIX_FSYNCS_LOG10,POSIX_MODE_LOG10,POSIX_MEM_ALIGNMENT_LOG10,POSIX_FILE_ALIGNMENT_LOG10,NPROCS_LOG10,POSIX_TOTAL_ACCESSES_LOG10,POSIX_TOTAL_BYTES_LOG10,POSIX_TOTAL_FILES_LOG10,agg_perf_by_slowest_LOG10
0,2,1,0,5,7,0.0,0.0,0.125,3.2186508178710938e-06,0.0,6.124377250671387e-06,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0043213737826426,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,7.8267798943821525,0.3222192947339193,8.202335494326473
0,0,2,0,46,5,0.5,0.0,4.67151403427124e-06,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.25,0.5,0.5,0.125,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.5198279937757189,8.127809886486812,0.7075701760979364,8.058787779053413
1,2,0,1,44,5,0.0,0.0,8.0,0.0,0.0,3.8277357816696167e-07,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,9.030899870364351,0.3222192947339193,8.382930333934818
0,0,2,1,58,2,0.0,0.0,1.1455267667770386e-06,7.599592208862305e-07,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9921875,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,8.729869875145285,0.3222192947339193,8.197455370484917
0,0,1,2,25,5,0.0,256.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984375,0.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.813580988568192,7.224719924410113,0.3222192947339193,7.409746250960369
0,1,2,0,61,2,0.0,0.0,0.0,0.0,0.0,1.2248754501342773e-05,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.9375,0.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5198279937757189,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,7.525749905836812,0.9590413923210935,8.015438082895859
1,2,1,1,18,5,0.5,0.0,6.461050361394882e-08,4.470348358154297e-08,0.0,0.5,0.0,0.5,0.25,0.0,0.25,0.5,0.5,0.125,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.5198279937757189,9.933989856966994,0.7075701760979364,8.669301909250981
2,2,2,0,58,4,0.0,0.0,32.0,0.0,0.0,6.124377250671387e-06,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.46875,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.813580988568192,7.8267798943821525,0.3222192947339193,7.665407949360214
2,2,1,0,22,7,0.0,0.0,0.00014972686767578125,0.0,0.0,32.0,0.0,0.5,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2329961103921538,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,0.7075701760979364,6.622660018505832,0.7075701760979364,7.439653159868665
1,0,1,1,33,6,0.0,0.0625,0.0,1.341104507446289e-07,0.0,1.9138678908348083e-07,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.311563153319913,9.331929865805874,0.3222192947339193,8.529761347861646
0,0,1,0,13,8,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4873046875,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0043213737826426,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,3.0107662335184253,8.428839880371134,0.3222192947339193,8.276641796209548
1,1,2,1,59,3,1.0,1.0,1.0415911674499512e-05,0.0,0.0,6.124377250671387e-06,1.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.984375,0.0,0.984375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1172712956557642,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,2.4101020766428607,7.8267798943821525,0.7075701760979364,9.631973587682094
0,2,2,0,11,6,0.5,0.0,0.0,2.3748725652694702e-08,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.001953125,0.248046875,0.248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,3.311563153319913,9.933989856966994,0.3222192947339193,8.667195568040396
0,0,1,1,48,3,0.5,16.0,0.0,0.0,0.0,3.8277357816696167e-07,1.0,0.0,0.0,0.0,0.125,0.5,0.5,0.03125,0.26171875,0.28125,0.02734375,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,9.030899870364351,0.9590413923210935,8.776790696240885
1,0,2,2,17,2,1.0,0.0,2.246350049972534e-06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0043213737826426,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,8.428839880371134,0.3222192947339193,9.712873987675735
1,2,2,1,29,8,1.0,0.0,0.0,1.341104507446289e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99951171875,0.0,0.99609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2576785748691846,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.311563153319913,9.331929865805874,0.3222192947339193,10.008222996958102
0,1,0,1,47,2,0.5,0.0,0.0,0.25,64.0,1.2248754501342773e-05,0.0,0.0,2.0,0.25,0.25,0.5,0.5,0.125,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.5198279937757189,7.525749905836812,0.7075701760979364,9.297377829207818
0,0,0,1,59,3,0.0,0.0,1.4722347259521484e-05,4.291534423828125e-06,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.53125,0.0,0.03125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1172712956557642,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,2.4101020766428607,7.8267798943821525,0.7075701760979364,8.366012428719628
2,0,2,0,7,5,0.5,1.0,8.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.5,0.5,0.03125,0.296875,0.296875,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,2.1109262422664203,8.127809886486812,0.3222192947339193,8.54211685963962
2,0,2,2,19,6,0.5,0.0,3.818422555923462e-07,0.0,0.0,1.9185245037078857e-07,0.0,0.5,0.0,0.0,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,0.9590413923210935,9.331929865805874,0.7075701760979364,8.78960449543673
1,0,1,1,23,6,1.0,0.25,0.0,4.353933036327362e-08,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.999755859375,0.0,0.999755859375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1172712956557642,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,4.214449096271685,9.632959861358627,0.7075701760979364,9.975559306774258
0,0,2,1,18,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.001953125,0.251220703125,0.251220703125,0.00048828125,0.00048828125,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.545307116465824,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.6124765641284373,9.030899870364351,0.3222192947339193,8.310664781773397
2,0,2,0,24,2,0.5,0.0,6.509944796562195e-07,1.0058283805847168e-07,0.0,3.8277357816696167e-07,0.0,2.0,1.0,0.0,1.0,0.5,0.5,0.03125,0.49609375,0.49609375,0.46875,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.545307116465824,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,9.030899870364351,0.3222192947339193,8.536866741493272
1,1,0,0,17,8,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,4.0,0.5,0.5,0.0078125,0.26953125,0.26953125,0.001953125,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,2.7102020146553847,8.729869875145285,0.3222192947339193,8.39013335589388
1,2,1,0,13,7,0.0,0.0,0.0,0.0,32.0,7.655471563339233e-07,0.0,0.0,0.0,1.0,0.125,0.0,1.0,0.0,0.0,0.4375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5198279937757189,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,8.729869875145285,0.9590413923210935,8.717215963973333
2,2,0,0,6,2,0.5,0.5,1.65402889251709e-05,3.5762786865234375e-06,0.0,0.0,2.0,0.5,0.25,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,0.9590413923210935,7.525749905836812,0.7075701760979364,9.341111597748926
0,0,2,1,54,3,0.0,0.0,64.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2576785748691846,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,0.9590413923210935,8.127809886486812,0.3222192947339193,8.082350219438112
2,1,2,1,32,3,0.5,0.015625,3.6496203392744064e-08,0.0,0.0,2.3981556296348572e-08,0.5,0.25,0.0,0.0,0.125,0.5,0.5,0.0078125,0.4921875,0.4921875,0.4921875,0.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.0107662335184253,10.235019852603168,0.9590413923210935,8.303712402397538
2,2,1,1,20,2,0.0,0.0,0.0,5.7220458984375e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.813580988568192,7.8267798943821525,0.3222192947339193,7.678941554055807
2,0,2,0,22,3,1.0,32.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,8.127809886486812,0.9590413923210935,9.887599305207994
1,2,0,1,54,7,1.0,0.0,3.680586814880371e-06,0.0,0.0,1.5348196029663086e-06,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1172712956557642,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,8.428839880371134,0.7075701760979364,9.554442908350683
2,0,1,0,64,2,0.0,0.0625,0.0,2.514570951461792e-08,0.0,0.015625,1.0,0.0,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.9990234375,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.9134482556262884,9.933989856966994,0.9590413923210935,8.33133726668842
0,0,0,2,44,3,0.5,0.0,0.0,0.0,0.0,3.8277357816696167e-07,0.0,0.0,0.0,0.0,0.125,0.5,0.5,0.125,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,1.813580988568192,9.030899870364351,0.9590413923210935,8.970654130701558
2,2,1,1,38,6,0.0,0.03125,2.0228326320648193e-06,0.0,0.0,4.0,8.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,8.428839880371134,0.3222192947339193,8.194897758650582
1,1,0,2,6,8,0.0,0.0,0.0,1.2159347534179688e-05,0.0,2.4497509002685547e-05,0.0,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.9375,0.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2329961103921538,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.813580988568192,7.224719924410113,0.7075701760979364,7.239149887273154
2,0,2,0,64,4,0.0,0.0,0.0,16.0,0.0,32.0,0.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.5,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1172712956557642,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.813580988568192,8.428839880371134,0.7075701760979364,8.577164616233778
2,2,2,2,38,6,0.0,0.0,0.0001323223114013672,3.4332275390625e-05,0.0,9.799003601074219e-05,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,6.622660018505832,0.3222192947339193,6.586405132307021
0,0,1,0,13,2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,0.7075701760979364,6.622660018505832,0.3222192947339193,6.6276617541280265
2,2,2,2,23,3,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984375,0.0,0.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.7102020146553847,8.729869875145285,0.9590413923210935,8.774123822175879
0,1,1,1,23,6,0.5,0.0,1.6274861991405487e-07,5.029141902923584e-08,0.0,9.592622518539429e-08,0.0,0.25,0.125,0.0,0.125,0.5,0.5,0.0078125,0.2490234375,0.265625,0.0107421875,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.0107662335184253,9.632959861358627,0.9590413923210935,9.115114142915473
